claim wherein said,52
defin claim wherein,47
faucet support member,37
support member defin,29
plural tighten member,22
member defin claim,21
said support seat,18
bag claim claim,17
claim claim wherein,17
sleep bag claim,17
perineum protect devic,16
scrubber defin claim,15
accord claim wherein,13
protect devic claim,13
apparatu defin claim,13
devic claim wherein,13
gener adjac said,12
posit gener adjac,12
posit brace mean,12
whirlpool jet assembl,12
side edg posit,12
edg posit gener,12
claim wherein abras,11
abras materi compris,11
wherein abras materi,11
assembl claim wherein,11
seat set forth,10
set forth claim,10
end protector cover,10
assembl recit claim,10
jet assembl recit,10
forth claim wherein,10
said least one,10
first end protector,10
first side edg,9
said tighten member,9
base plate faucet,9
turn prevent member,9
method accord claim,8
end secur attach,8
second loop member,8
secur attach said,8
defin one claim,8
said nozzl tube,8
said middl portion,8
bodi part portion,8
gener inch inch,8
end second end,8
first end second,8
strap section first,8
said front edg,8
wherein said plural,8
member defin one,8
sleep surfac system,7
one leg portion,7
said rotari assembl,7
adjac said front,7
least one leg,7
measur airflow rate,7
ventil sleep surfac,7
includ least one,7
front edg said,7
one claim wherein,7
plate faucet support,7
base end portion,7
assembl claim compris,7
open beyond diamet,6
bodi sleep bag,6
said posit brace,6
insid surfac bathtub,6
first strap section,6
said first side,6
mean extend downwardli,6
said first end,6
edg said second,6
wall engag inner,6
bottom surfac support,6
compris posit brace,6
second side first,6
tubular brace mount,6
attach said second,6
end said first,6
adjac said back,6
main bodi sleep,6
materi perineum protect,6
second end said,6
extend downwardli rail,6
wherein said least,6
mount slide advanc,6
engag insid surfac,6
rail engag insid,6
said plural connector,6
said second side,6
advanc across width,6
displac use assembl,6
wafer first roller,6
width bathtub inner,6
bathtub inner wall,6
said rotari face,6
across width bathtub,6
member first end,6
brace mount slide,6
elong flexibl member,6
mean compris tubular,6
section first end,6
secur rail displac,6
slide advanc across,6
downwardli rail engag,6
surfac bathtub secur,6
claim compris posit,6
bathtub secur rail,6
loop member first,6
brace mean extend,6
semiconductor wafer first,6
wherein said posit,6
member open beyond,6
diamet mount hole,6
compris tubular brace,6
inner wall bathtub,6
attach said first,6
surfac support seat,6
second strap section,6
tighten member open,6
side first end,6
said back edg,6
rail displac use,6
inner wall engag,6
beyond diamet mount,6
second side edg,6
brace mean compris,6
use assembl claim,6
bathtub assembl claim,6
engag inner wall,6
said second end,6
suffici produc flow,5
wherein measur airflow,5
front end portion,5
rail support mean,5
rate cm cm,5
claim wherein measur,5
seat support leg,5
said cover membran,5
said mount hole,5
wherein said middl,5
flow air hole,5
hole suffici produc,5
first loop member,5
wall bathtub assembl,5
system accord claim,5
surfac system accord,5
porou sleep surfac,5
air hole suffici,5
said turn prevent,5
cm measur meter,5
speed second roller,5
provid said support,5
wherein flow air,5
protector cover front,4
end support first,4
end attach said,4
recit claim compris,4
first second end,4
top end open,4
water resist water,4
side first second,4
second open posit,4
section tear end,4
front surfac protector,4
collect particul liquid,4
dispos garment protector,4
cover front surfac,4
stomach user b,4
wherein said rotari,4
end protector support,4
substanti water resist,4
end bottom end,4
bottom end front,4
support posit cover,4
front surfac back,4
tighten member direct,4
extern side surfac,4
wherein plural tighten,4
side second side,4
wherein protector support,4
second end secur,4
airflow rate cm,4
protector compris protector,4
intern surfac said,4
posit second end,4
produc flow rate,4
one tearabl perfor,4
front back form,4
rotari assembl said,4
loop member said,4
protector cover pouch,4
garment protector compris,4
along front surfac,4
roller configur rotat,4
first side second,4
surfac back surfac,4
liquid move downwardli,4
protector cover second,4
